Ground trutch;Predicted labels
[79, 19, 7, 23, 31, 26, 9, 10, 7, 31, 11, 7, 15, 10, 26, 31, 10, 24, 31, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[1, 6, 3, 6, 101, 6, 8, 2, 6, 10, 7, 29, 5, 20, 95, 106, 47, 5, 14, 29, 2, 4, 15, 5, 1, 6, 3, 10, 3, 9, 9, 32, 4, 32, 14, 10, 10, 10, 10, 16, 16, 3, 16, 16, 16, 10, 10, 15, 16, 10, 16, 16, 16, 10, 16, 16, 16, 16, 16, 26, 10, 16, 4, 16, 16, 10, 16, 16, 16, 16, 10, 16, 16, 4, 10, 10, 32, 16, 32, 4, 16, 16, 10, 10, 16, 10, 16, 10, 16, 16, 16, 16, 16, 16, 10, 16, 32, 16, 10, 16, 16, 16, 16, 10, 16, 10, 16, 16, 10, 16, 10, 16, 16, 10, 10, 10, 10, 10, 10, 16, 16, 16, 16, 10, 16, 10, 97, 16, 16, 48, 16, 10, 10, 32, 16, 10, 10, 16, 10, 16, 16, 16, 6, 104]
[74, 2, 104, 104, 57, 6, 7, 9, 106, 9, 10, 106, 114, 106, 57, 6, 7, 9, 106, 7, 12, 6, 7, 9, 10, 10, 10, 105, 106, 114, 106, 104, 57, 6, 7, 50, 106, 9, 10, 106, 114, 106, 57, 6, 7, 50, 106, 7, 12, 6, 7, 50, 10, 10, 10, 105, 105, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[9, 6, 3, 6, 15, 6, 8, 2, 6, 10, 7, 29, 10, 2, 9, 105, 9, 5, 8, 7, 8, 4, 9, 5, 1, 6, 3, 10, 3, 9, 9, 10, 4, 10, 8, 10, 10, 10, 10, 10, 10, 3, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 10, 10, 10, 10, 10, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 6, 108]
[89, 23, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[4, 6, 3, 6, 5, 6, 3, 2, 6, 5, 1, 2, 5, 2, 4, 5, 4, 5, 3, 2, 2, 4, 4, 2, 1, 6, 3, 5, 3, 4, 4, 5, 4, 5, 3, 4, 5, 5, 5, 4, 5, 5, 5, 5, 4, 4, 5, 4, 5, 4, 5, 4, 4, 4, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 4, 4, 5, 4, 5, 5, 5, 5, 5, 4, 4, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 4, 5, 4, 5, 5, 5, 4, 4, 5, 4, 5, 4, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 4, 4, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 4, 4, 5, 5, 5, 4, 5, 4, 5, 4, 5, 5, 5, 4, 5, 5, 5, 4, 4, 5, 4, 6, 33]
[47, 7, 81, 25, 12, 10, 25, 2, 19, 7, 47, 7, 49, 8, 12, 10, 25, 10, 7, 47, 7, 21, 48, 49, 10, 25, 10, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[1, 11, 8, 11, 10, 11, 8, 7, 11, 10, 2, 7, 10, 7, 9, 10, 9, 10, 8, 6, 5, 9, 9, 3, 1, 11, 8, 10, 1, 3, 3, 10, 9, 10, 8, 9, 10, 10, 10, 10, 10, 8, 10, 10, 9, 9, 9, 9, 10, 10, 10, 10, 9, 10, 10, 10, 9, 10, 10, 10, 10, 10, 9, 9, 9, 3, 10, 9, 10, 10, 10, 10, 10, 9, 9, 10, 9, 10, 10, 9, 10, 10, 10, 10, 10, 10, 10, 9, 10, 9, 10, 10, 10, 9, 9, 10, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 9, 10, 10, 9, 3, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 9, 10, 9, 10, 10, 10, 10, 10, 10, 10, 9, 9, 10, 10, 11, 28]
[47, 7, 49, 8, 12, 10, 97, 47, 7, 49, 8, 12, 10, 98, 2, 19, 7, 9, 10, 7, 15, 10, 33, 47, 7, 21, 48, 49, 10, 4, 97, 14, 98, 16, 14, 47, 7, 21, 48, 49, 10, 4, 97, 26, 98, 16, 36, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[1, 6, 3, 6, 10, 6, 8, 2, 6, 10, 7, 29, 10, 19, 9, 105, 9, 105, 8, 7, 2, 4, 9, 5, 1, 6, 3, 10, 3, 9, 9, 10, 4, 10, 8, 10, 10, 10, 10, 10, 10, 3, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 15, 10, 10, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 10, 10, 10, 10, 10, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 6, 108]
[66, 6, 7, 24, 10, 2, 19, 7, 85, 6, 7, 101, 25, 31, 10, 14, 85, 10, 7, 85, 6, 7, 101, 25, 31, 10, 14, 85, 6, 7, 101, 8, 12, 10, 10, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[9, 6, 3, 6, 101, 6, 8, 2, 6, 10, 7, 29, 5, 20, 95, 106, 47, 5, 8, 45, 2, 4, 15, 5, 1, 6, 3, 10, 3, 9, 9, 32, 4, 32, 14, 10, 10, 10, 10, 16, 16, 3, 16, 16, 16, 10, 10, 15, 16, 10, 16, 16, 16, 10, 16, 16, 16, 16, 16, 26, 10, 16, 4, 16, 16, 10, 16, 16, 16, 16, 10, 10, 16, 4, 10, 10, 16, 16, 32, 4, 16, 16, 10, 10, 16, 10, 16, 10, 16, 16, 16, 16, 16, 16, 10, 16, 16, 16, 10, 16, 16, 16, 16, 10, 16, 10, 16, 16, 10, 16, 10, 16, 16, 10, 10, 10, 10, 10, 10, 16, 16, 16, 16, 10, 16, 10, 16, 16, 16, 48, 16, 10, 10, 16, 16, 10, 10, 16, 10, 16, 16, 16, 6, 104]
[29, 124, 29, 109, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 29, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 3, 2, 8, 3, 3, 1, 1, 109, 1, 1, 1, 1, 49, 1, 1, 1, 1, 1, 1, 1, 1, 28, 1, 30, 109, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 14, 1, 2, 1, 109, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 15]
[83, 6, 7, 15, 10, 14, 15, 83, 6, 7, 9, 10, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[1, 11, 8, 11, 10, 11, 8, 7, 11, 10, 2, 7, 10, 7, 9, 10, 9, 10, 1, 6, 5, 9, 9, 3, 1, 11, 8, 10, 1, 3, 9, 10, 9, 10, 8, 9, 10, 10, 10, 10, 10, 8, 10, 10, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 9, 9, 3, 10, 9, 10, 10, 10, 10, 10, 9, 9, 10, 10, 10, 10, 9, 10, 1, 10, 10, 10, 10, 10, 9, 10, 9, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 9, 10, 10, 9, 3, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 9, 10, 9, 10, 10, 10, 10, 10, 10, 10, 9, 10, 10, 10, 11, 33]
[4, 25, 26, 20, 8, 16, 14, 4, 21, 26, 24, 8, 16, 2, 4, 25, 14, 21, 16, 26, 4, 20, 14, 24, 16, 8, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[1, 11, 8, 11, 15, 11, 13, 7, 11, 15, 2, 7, 15, 7, 20, 21, 20, 15, 19, 6, 5, 9, 9, 10, 1, 16, 8, 21, 13, 14, 14, 21, 9, 51, 25, 15, 21, 21, 15, 21, 21, 8, 15, 21, 21, 21, 21, 9, 33, 15, 21, 21, 21, 21, 21, 15, 21, 15, 21, 21, 15, 21, 9, 21, 21, 21, 21, 21, 15, 21, 15, 27, 21, 9, 21, 21, 21, 15, 27, 9, 27, 21, 21, 15, 21, 21, 21, 15, 21, 9, 21, 21, 21, 21, 10, 21, 21, 21, 15, 21, 21, 21, 21, 15, 21, 21, 21, 21, 21, 15, 21, 21, 21, 21, 21, 21, 15, 21, 15, 21, 15, 21, 21, 15, 21, 15, 10, 15, 21, 21, 21, 15, 15, 27, 21, 21, 21, 21, 21, 21, 21, 21, 11, 1]
[7, 32, 7, 88, 30, 10, 10, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[9, 6, 3, 6, 105, 6, 8, 2, 6, 105, 7, 7, 5, 2, 14, 5, 9, 5, 8, 7, 8, 9, 9, 5, 1, 6, 3, 10, 8, 14, 9, 10, 4, 10, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 6, 108]
[14, 19, 7, 9, 88, 17, 10, 7, 27, 10, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[9, 6, 3, 12, 105, 8, 8, 7, 6, 105, 1, 7, 5, 2, 14, 5, 4, 5, 8, 7, 8, 9, 9, 2, 1, 6, 3, 10, 8, 14, 9, 10, 4, 10, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 10, 10, 10, 10, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 6, 108]
[31, 102, 22, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[9, 6, 3, 6, 105, 6, 8, 2, 6, 10, 7, 29, 5, 19, 9, 105, 9, 5, 8, 7, 8, 4, 9, 5, 1, 6, 3, 10, 3, 9, 9, 10, 4, 10, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 10, 10, 10, 10, 10, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 6, 108]
[19, 7, 22, 84, 14, 88, 10, 7, 4, 84, 14, 9, 16, 4, 84, 14, 15, 16, 10, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[9, 6, 3, 12, 105, 13, 8, 7, 6, 10, 1, 7, 5, 7, 14, 25, 4, 5, 8, 7, 2, 9, 9, 106, 1, 6, 2, 10, 8, 14, 9, 10, 4, 4, 8, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 6, 108]
[79, 15, 31, 11, 7, 14, 15, 10, 24, 31, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[9, 6, 3, 6, 15, 6, 8, 2, 6, 10, 7, 29, 5, 19, 9, 105, 9, 5, 8, 7, 2, 4, 9, 5, 1, 6, 3, 10, 3, 9, 9, 10, 4, 10, 8, 10, 10, 10, 10, 10, 10, 3, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 10, 10, 10, 10, 10, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 6, 108]
[83, 11, 7, 31, 10, 26, 9, 27, 31, 26, 9, 15, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[2, 16, 8, 11, 10, 11, 13, 7, 4, 10, 2, 12, 10, 7, 14, 10, 9, 10, 13, 6, 5, 9, 9, 10, 1, 11, 8, 10, 13, 14, 14, 9, 3, 16, 13, 9, 10, 10, 10, 10, 10, 13, 10, 10, 9, 9, 10, 9, 15, 10, 9, 15, 10, 10, 10, 10, 10, 10, 9, 10, 10, 10, 9, 15, 9, 14, 15, 10, 10, 10, 10, 10, 15, 9, 9, 9, 10, 10, 10, 9, 10, 1, 15, 10, 10, 10, 9, 9, 10, 9, 10, 10, 15, 9, 9, 10, 10, 10, 10, 10, 9, 9, 15, 10, 10, 10, 4, 10, 10, 9, 9, 10, 10, 3, 15, 10, 9, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 9, 10, 9, 10, 10, 15, 10, 10, 10, 10, 9, 10, 10, 10, 11, 24]
[61, 29, 6, 7, 15, 10, 14, 29, 6, 7, 9, 10, 61, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[9, 6, 3, 6, 105, 6, 8, 2, 6, 105, 7, 7, 5, 2, 9, 5, 9, 5, 8, 7, 8, 9, 9, 5, 1, 6, 3, 10, 8, 14, 9, 10, 4, 10, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 6, 108]
[4, 83, 11, 7, 27, 10, 14, 75, 16, 115, 75, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[1, 11, 8, 11, 10, 11, 8, 7, 11, 10, 2, 7, 10, 7, 9, 10, 9, 10, 8, 6, 5, 9, 9, 3, 1, 11, 8, 10, 1, 3, 3, 10, 9, 10, 8, 9, 10, 10, 10, 10, 10, 8, 10, 10, 9, 10, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 9, 9, 3, 10, 9, 10, 10, 10, 10, 10, 9, 9, 10, 10, 10, 10, 9, 10, 1, 10, 10, 10, 10, 10, 9, 10, 9, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 9, 10, 10, 9, 3, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 9, 10, 9, 10, 10, 10, 10, 10, 10, 10, 9, 10, 10, 10, 11, 28]
[19, 7, 9, 10, 7, 15, 88, 10, 29, 11, 7, 15, 10, 14, 19, 7, 27, 10, 7, 15, 88, 10, 29, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[1, 16, 8, 11, 10, 11, 13, 7, 11, 10, 2, 7, 10, 7, 14, 20, 9, 10, 13, 6, 5, 19, 9, 10, 1, 11, 8, 10, 13, 14, 19, 10, 9, 10, 13, 9, 10, 10, 10, 10, 10, 8, 10, 10, 10, 10, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 20, 9, 19, 10, 9, 10, 10, 10, 10, 10, 9, 9, 10, 10, 10, 10, 9, 10, 1, 10, 10, 10, 10, 10, 9, 10, 9, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 10, 9, 20, 10, 10, 10, 9, 10, 10, 9, 10, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 9, 10, 9, 10, 10, 10, 10, 10, 10, 10, 9, 10, 10, 10, 21, 40]
