Ground trutch;Predicted labels
[30, 15, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[1, 9, 9, 8, 1, 9, 3, 5, 1, 8, 9, 2, 1, 8, 4, 8, 7, 7, 1, 4, 4, 4, 5, 8, 1, 9, 5, 7, 1, 1, 1, 1, 3, 7, 3, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 1, 5, 6, 5, 7, 5, 6, 2, 1, 5, 5, 5, 5, 5, 1, 10, 9, 5, 1, 1, 5, 9, 2, 4, 1, 7, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 109]
[32, 33, 34, 35, 36, 7, 9, 10, 2, 47, 7, 21, 48, 49, 10, 19, 7, 15, 50, 17, 10, 7, 12, 10, 26, 8, 47, 7, 49, 8, 12, 10, 19, 7, 15, 50, 17, 10, 7, 12, 10, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[1, 10, 18, 7, 1, 99, 100, 29, 13, 30, 104, 40, 19, 107, 16, 19, 18, 18, 11, 3, 16, 16, 29, 18, 21, 8, 10, 29, 21, 24, 26, 1, 2, 18, 5, 5, 29, 29, 106, 16, 101, 18, 51, 16, 101, 18, 9, 17, 13, 25, 18, 13, 16, 16, 1, 106, 16, 19, 29, 16, 10, 11, 8, 10, 9, 1, 3, 8, 79, 62, 2, 8, 106, 29, 9, 8, 14, 17, 1, 35, 25, 19, 25, 9, 29, 18, 35, 9, 9, 16, 106, 16, 18, 29, 18, 19, 19, 16, 18, 16, 46, 9, 9, 9, 9, 16, 16, 9, 18, 16, 9, 29, 16, 16, 19, 16, 16, 29, 16, 106, 9, 9, 18, 19, 9, 16, 16, 16, 18, 16, 16, 16, 17, 16, 2, 9, 16, 19, 18, 19, 9, 16, 8, 23]
[69, 7, 70, 87, 70, 10, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[1, 9, 9, 8, 1, 9, 3, 5, 1, 8, 9, 2, 1, 8, 4, 8, 7, 7, 1, 4, 4, 4, 5, 8, 4, 9, 5, 7, 4, 1, 1, 1, 3, 7, 3, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 1, 5, 4, 5, 7, 5, 6, 2, 1, 5, 5, 5, 5, 5, 9, 10, 9, 5, 5, 1, 5, 7, 2, 4, 1, 7, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 109]
[19, 7, 20, 11, 7, 15, 10, 21, 11, 7, 15, 10, 14, 22, 20, 11, 7, 23, 10, 24, 14, 22, 25, 21, 11, 7, 23, 10, 26, 9, 27, 25, 20, 21, 24, 14, 15, 28, 25, 11, 7, 15, 10, 24, 11, 7, 15, 10, 10, 7, 25, 11, 7, 22, 10, 10, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[1, 10, 18, 17, 1, 99, 100, 29, 13, 4, 104, 40, 19, 107, 16, 19, 18, 18, 11, 3, 16, 16, 29, 18, 21, 8, 10, 29, 21, 24, 26, 1, 2, 18, 5, 5, 9, 29, 106, 16, 101, 9, 51, 16, 101, 18, 9, 17, 13, 25, 18, 13, 16, 16, 1, 106, 16, 19, 29, 16, 10, 11, 8, 10, 9, 1, 3, 8, 90, 62, 2, 8, 106, 29, 9, 8, 14, 17, 1, 46, 25, 19, 25, 9, 29, 9, 35, 2, 9, 16, 106, 16, 18, 29, 16, 19, 19, 16, 16, 16, 46, 9, 9, 9, 9, 16, 16, 9, 18, 16, 9, 29, 16, 16, 19, 16, 16, 29, 16, 106, 9, 19, 18, 19, 9, 16, 16, 19, 18, 16, 16, 16, 19, 16, 2, 9, 16, 19, 18, 19, 9, 16, 8, 23]
[29, 11, 7, 15, 10, 51, 32, 7, 52, 14, 53, 10, 3, 4, 29, 14, 19, 7, 54, 10, 7, 15, 4, 52, 14, 53, 16, 10, 3, 16, 26, 19, 7, 52, 10, 7, 15, 10, 2, 30, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[1, 10, 18, 7, 11, 4, 2, 14, 13, 4, 7, 13, 9, 14, 16, 9, 18, 18, 11, 3, 16, 16, 16, 18, 6, 8, 10, 8, 1, 13, 13, 1, 2, 18, 5, 5, 16, 16, 9, 16, 9, 18, 17, 16, 18, 18, 11, 17, 16, 14, 18, 13, 16, 16, 1, 13, 16, 16, 16, 16, 10, 11, 8, 10, 9, 1, 3, 8, 1, 13, 12, 8, 13, 16, 9, 8, 18, 17, 1, 13, 14, 9, 14, 9, 17, 18, 13, 2, 9, 16, 13, 16, 18, 16, 18, 18, 9, 16, 18, 16, 9, 9, 9, 9, 9, 16, 16, 9, 18, 16, 9, 16, 16, 16, 9, 16, 16, 16, 16, 9, 9, 9, 18, 9, 9, 16, 16, 16, 18, 16, 16, 16, 17, 16, 2, 9, 16, 9, 18, 16, 9, 16, 8, 109]
[1, 2, 3, 4, 5, 6, 7, 8, 2, 9, 10, 11, 7, 12, 10, 13, 6, 7, 8, 10, 14, 4, 12, 14, 15, 16, 17, 3, 16, 18, 11, 7, 15, 10, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[1, 10, 28, 7, 11, 4, 22, 104, 13, 4, 7, 23, 49, 14, 26, 109, 28, 108, 11, 3, 103, 26, 26, 38, 21, 8, 10, 8, 1, 23, 13, 1, 2, 68, 5, 5, 66, 16, 9, 16, 9, 108, 67, 96, 108, 108, 11, 17, 103, 64, 38, 103, 36, 16, 1, 23, 16, 49, 16, 16, 10, 11, 8, 10, 9, 1, 3, 108, 1, 103, 12, 8, 103, 16, 9, 8, 108, 107, 1, 103, 104, 49, 104, 9, 47, 108, 13, 36, 9, 16, 103, 16, 108, 106, 108, 108, 69, 16, 108, 36, 9, 9, 9, 9, 9, 16, 16, 39, 108, 16, 9, 16, 16, 16, 49, 16, 16, 16, 16, 109, 9, 39, 108, 49, 9, 16, 106, 26, 108, 106, 46, 16, 37, 16, 108, 108, 36, 39, 38, 108, 9, 16, 8, 31]
[12, 64, 14, 9, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[1, 9, 9, 8, 1, 9, 3, 5, 1, 8, 9, 5, 1, 8, 4, 8, 7, 7, 1, 4, 4, 4, 5, 8, 1, 9, 5, 7, 4, 1, 1, 1, 3, 7, 3, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 1, 5, 4, 5, 7, 5, 6, 2, 1, 5, 5, 5, 5, 5, 9, 10, 9, 5, 1, 1, 5, 7, 2, 4, 1, 7, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 109]
[5, 6, 7, 8, 2, 9, 10, 11, 7, 50, 10, 19, 7, 31, 11, 7, 25, 6, 7, 8, 10, 10, 10, 7, 9, 14, 31, 11, 7, 20, 6, 7, 8, 10, 10, 10, 2, 19, 7, 9, 10, 7, 9, 14, 31, 10, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[1, 13, 13, 4, 1, 7, 8, 9, 3, 10, 7, 9, 6, 11, 3, 4, 11, 10, 1, 3, 6, 6, 9, 11, 6, 7, 13, 10, 1, 9, 3, 1, 2, 4, 7, 5, 1, 9, 9, 6, 9, 2, 10, 14, 12, 13, 1, 7, 3, 10, 3, 3, 3, 6, 1, 9, 9, 13, 9, 13, 13, 14, 13, 2, 6, 1, 3, 13, 9, 11, 13, 10, 9, 9, 13, 12, 11, 11, 1, 3, 10, 10, 10, 3, 9, 13, 3, 2, 3, 13, 14, 10, 13, 9, 3, 10, 13, 3, 13, 3, 9, 1, 9, 3, 3, 6, 6, 3, 13, 6, 3, 6, 6, 6, 6, 3, 6, 2, 6, 9, 13, 6, 2, 1, 13, 6, 6, 3, 13, 6, 3, 14, 10, 6, 2, 10, 3, 6, 13, 13, 13, 3, 13, 82]
[9, 26, 15, 26, 65, 26, 12, 2, 19, 7, 12, 4, 12, 26, 9, 16, 10, 7, 15, 10, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[1, 10, 18, 7, 1, 4, 2, 14, 13, 4, 7, 13, 9, 14, 16, 9, 18, 18, 11, 3, 16, 16, 16, 18, 6, 8, 10, 8, 1, 13, 13, 1, 2, 18, 5, 5, 9, 9, 9, 16, 9, 9, 17, 16, 18, 18, 11, 17, 13, 14, 18, 13, 16, 16, 1, 13, 16, 16, 16, 16, 10, 11, 8, 10, 9, 1, 3, 8, 1, 13, 2, 8, 13, 16, 9, 8, 9, 17, 1, 13, 14, 9, 14, 9, 16, 18, 13, 9, 9, 16, 13, 16, 18, 16, 18, 16, 9, 16, 18, 16, 9, 9, 9, 9, 9, 16, 16, 9, 18, 16, 9, 16, 16, 16, 9, 16, 16, 16, 16, 9, 9, 9, 18, 9, 9, 16, 16, 16, 18, 16, 16, 16, 16, 16, 16, 9, 16, 9, 18, 16, 9, 16, 8, 109]
[23, 76, 9, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[1, 9, 9, 8, 1, 9, 3, 5, 1, 8, 9, 2, 1, 8, 4, 8, 7, 7, 1, 4, 4, 4, 5, 8, 1, 9, 5, 7, 1, 1, 1, 1, 3, 7, 3, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 1, 5, 6, 5, 7, 5, 6, 2, 1, 5, 5, 5, 5, 5, 1, 10, 9, 5, 1, 1, 5, 9, 2, 4, 1, 7, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 109]
[21, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[1, 9, 9, 8, 1, 9, 3, 5, 1, 8, 9, 2, 1, 8, 4, 8, 7, 7, 1, 4, 4, 4, 5, 8, 1, 9, 5, 7, 1, 1, 1, 1, 3, 7, 3, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 1, 5, 6, 5, 7, 5, 6, 2, 1, 5, 5, 5, 5, 5, 9, 10, 9, 5, 1, 1, 5, 7, 2, 4, 1, 7, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 109]
[25, 11, 7, 15, 10, 26, 20, 11, 7, 15, 10, 2, 4, 25, 26, 20, 8, 16, 4, 25, 14, 20, 8, 16, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[1, 10, 18, 17, 1, 99, 100, 29, 13, 30, 104, 40, 19, 107, 16, 19, 18, 18, 11, 3, 16, 16, 29, 18, 21, 8, 10, 29, 21, 24, 26, 1, 2, 18, 5, 5, 29, 29, 106, 16, 101, 2, 51, 16, 46, 18, 9, 17, 13, 25, 18, 13, 16, 16, 1, 106, 16, 16, 29, 16, 10, 11, 8, 10, 9, 1, 3, 8, 90, 62, 12, 8, 106, 29, 9, 8, 14, 17, 1, 35, 25, 19, 25, 9, 29, 18, 35, 2, 9, 16, 106, 16, 18, 29, 16, 16, 19, 16, 16, 16, 46, 9, 9, 9, 9, 16, 16, 9, 18, 16, 9, 29, 16, 16, 19, 16, 16, 29, 16, 106, 9, 19, 18, 19, 9, 16, 16, 16, 18, 16, 16, 16, 19, 16, 2, 9, 16, 19, 18, 16, 9, 16, 8, 23]
[9, 26, 15, 26, 65, 26, 12, 2, 19, 7, 12, 4, 12, 26, 9, 16, 10, 7, 15, 10, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[1, 10, 18, 7, 1, 4, 2, 14, 13, 4, 7, 13, 9, 14, 16, 9, 18, 18, 11, 3, 16, 16, 16, 18, 6, 8, 10, 8, 1, 13, 13, 1, 2, 18, 5, 5, 16, 9, 9, 16, 9, 18, 17, 16, 18, 18, 9, 17, 16, 14, 18, 13, 16, 16, 1, 13, 16, 18, 16, 16, 10, 11, 8, 10, 9, 1, 3, 8, 1, 13, 12, 8, 13, 16, 9, 8, 18, 17, 1, 13, 14, 9, 14, 9, 17, 18, 13, 9, 9, 16, 13, 16, 18, 16, 18, 18, 9, 16, 18, 16, 9, 9, 9, 9, 9, 16, 16, 9, 18, 16, 9, 16, 16, 16, 9, 16, 16, 16, 16, 9, 9, 9, 18, 9, 9, 16, 16, 16, 18, 16, 16, 16, 17, 16, 2, 9, 16, 9, 18, 16, 9, 16, 8, 109]
[47, 7, 21, 48, 49, 10, 19, 7, 28, 10, 7, 7, 78, 10, 11, 7, 74, 10, 10, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[1, 9, 9, 8, 1, 9, 3, 5, 1, 8, 9, 5, 1, 8, 4, 8, 7, 7, 1, 4, 4, 4, 5, 8, 1, 9, 5, 7, 1, 1, 1, 1, 3, 7, 3, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 1, 5, 4, 5, 7, 5, 6, 2, 1, 5, 5, 5, 5, 5, 1, 10, 9, 5, 1, 1, 5, 7, 2, 4, 1, 7, 5, 5, 5, 5, 6, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 109]
[25, 11, 7, 15, 10, 26, 20, 11, 7, 15, 10, 2, 4, 25, 26, 20, 8, 16, 4, 25, 14, 20, 8, 16, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[1, 10, 18, 7, 11, 4, 2, 14, 13, 4, 7, 13, 9, 14, 16, 9, 18, 18, 11, 3, 16, 16, 16, 18, 6, 8, 10, 8, 1, 13, 13, 1, 2, 18, 5, 5, 9, 9, 9, 16, 9, 18, 17, 16, 18, 18, 11, 17, 16, 14, 18, 13, 16, 16, 1, 13, 16, 18, 16, 16, 10, 11, 8, 10, 9, 1, 3, 8, 1, 13, 12, 8, 13, 16, 9, 8, 18, 17, 1, 13, 14, 9, 14, 9, 17, 18, 13, 9, 9, 16, 13, 16, 18, 16, 18, 18, 9, 16, 18, 16, 9, 9, 9, 9, 9, 16, 16, 9, 18, 16, 9, 16, 16, 16, 9, 16, 16, 16, 16, 9, 9, 9, 18, 9, 9, 16, 16, 16, 18, 16, 16, 16, 17, 16, 18, 9, 16, 9, 18, 18, 9, 16, 8, 109]
[29, 11, 7, 15, 10, 51, 32, 7, 52, 14, 53, 10, 3, 4, 29, 14, 19, 7, 54, 10, 7, 15, 4, 52, 14, 53, 16, 10, 3, 16, 26, 19, 7, 52, 10, 7, 15, 10, 2, 30, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[1, 10, 28, 7, 11, 4, 22, 104, 13, 14, 7, 23, 49, 14, 26, 109, 28, 108, 11, 3, 103, 26, 26, 38, 21, 8, 10, 8, 1, 23, 13, 1, 2, 48, 5, 5, 46, 16, 9, 16, 9, 108, 47, 66, 108, 108, 11, 17, 103, 44, 38, 103, 36, 16, 1, 23, 16, 39, 16, 16, 10, 11, 8, 10, 9, 1, 3, 108, 1, 103, 12, 8, 103, 16, 9, 8, 108, 107, 1, 103, 104, 49, 74, 9, 47, 108, 13, 9, 9, 16, 103, 16, 108, 96, 108, 108, 49, 16, 108, 36, 9, 9, 9, 9, 9, 16, 16, 9, 108, 16, 9, 16, 16, 16, 49, 16, 16, 16, 16, 99, 9, 39, 108, 49, 9, 16, 86, 26, 108, 106, 26, 16, 37, 16, 108, 9, 36, 29, 38, 108, 9, 16, 8, 31]
[32, 33, 34, 35, 36, 7, 9, 10, 2, 47, 7, 21, 48, 49, 10, 19, 7, 15, 50, 17, 10, 7, 12, 10, 26, 8, 47, 7, 49, 8, 12, 10, 19, 7, 15, 50, 17, 10, 7, 12, 10, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[1, 10, 18, 7, 11, 99, 100, 29, 13, 30, 104, 40, 19, 107, 16, 19, 18, 18, 11, 3, 16, 16, 29, 18, 21, 8, 10, 29, 21, 24, 26, 1, 2, 18, 5, 5, 29, 29, 9, 16, 46, 18, 40, 16, 46, 18, 9, 17, 13, 25, 18, 13, 16, 16, 1, 106, 16, 19, 29, 16, 10, 11, 8, 10, 9, 1, 3, 8, 101, 62, 2, 8, 106, 29, 9, 8, 14, 17, 1, 35, 25, 19, 25, 9, 29, 18, 35, 2, 9, 16, 106, 16, 18, 29, 18, 19, 19, 16, 18, 16, 46, 9, 9, 9, 9, 16, 16, 9, 18, 16, 9, 29, 16, 16, 19, 16, 16, 29, 16, 84, 9, 19, 18, 19, 9, 16, 16, 19, 18, 16, 16, 16, 17, 16, 2, 9, 16, 19, 18, 19, 9, 16, 8, 23]
[79, 7, 69, 7, 70, 1, 70, 10, 10, 11, 7, 69, 7, 70, 81, 70, 10, 10, 24, 95, 143, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144];[1, 9, 9, 8, 1, 9, 3, 5, 1, 8, 9, 2, 1, 8, 4, 8, 7, 7, 1, 4, 4, 1, 5, 8, 1, 9, 5, 7, 1, 1, 1, 1, 3, 7, 3, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 1, 5, 6, 5, 7, 5, 6, 2, 1, 5, 5, 5, 5, 5, 1, 10, 9, 5, 1, 1, 5, 7, 2, 4, 1, 7, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 109]
